MS SubClass,MS Zoning,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Fence,Sale Type,SalePrice
160,RL,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,630.0,Ex,630,1266,1,TA,5,TA,Attchd,1980.0,RFn,1.0,283.0,TA,MnPrv,WD ,128000
60,RL,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1030.0,Gd,1038,2098,2,Ex,8,Gd,Attchd,2005.0,RFn,3.0,878.0,TA,NA,WD ,275500
60,RL,IR1,Lvl,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,978.0,Ex,1005,1983,2,Gd,9,TA,Attchd,1999.0,Fin,2.0,490.0,TA,NA,WD ,225000
80,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,5,1959,1959,Gable,BrkFace,Plywood,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Rec,528.0,TA,1183,1183,1,TA,6,NA,Attchd,1959.0,RFn,1.0,288.0,TA,GdWo,WD ,138000
160,RM,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1971,1971,Gable,HdBoard,ImStucc,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,525.0,TA,525,1092,1,TA,6,NA,Detchd,1971.0,Unf,1.0,264.0,TA,NA,WD ,88000
60,RL,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Gd,TA,Av,Unf,Unf,2153.0,Ex,2069,2643,2,Ex,9,Gd,BuiltIn,2006.0,Fin,3.0,694.0,TA,NA,WD ,380000
20,FV,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1660.0,Ex,1660,1660,2,Gd,7,Gd,Attchd,2007.0,Fin,3.0,660.0,TA,NA,WD ,256000
20,RL,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1951,2000,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,900.0,TA,900,900,1,Gd,5,NA,Detchd,2005.0,Unf,2.0,576.0,TA,NA,WD ,134800
160,RM,Reg,Lvl,Inside,Blueste,Norm,Twnhs,2Story,6,6,1980,1980,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,561.0,TA,561,1229,1,TA,5,TA,Attchd,1980.0,Fin,2.0,462.0,TA,MnPrv,WD ,121000
60,FV,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,6,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,874.0,Ex,874,1761,3,Gd,7,NA,Attchd,2007.0,Fin,2.0,578.0,TA,NA,New,227875
20,RL,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1694.0,Ex,1694,1694,2,Gd,7,NA,Attchd,2008.0,RFn,3.0,776.0,TA,NA,WD ,245350
90,RM,Reg,Lvl,Inside,OldTown,Norm,Duplex,2Story,5,7,1920,1950,Hip,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,624.0,Gd,624,1248,2,TA,8,NA,NA,1978.7077955601446,NA,0.0,0.0,NA,NA,WD ,93500
30,RL,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1920,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,458.0,Fa,835,835,1,TA,5,NA,Basment,1920.0,Unf,1.0,366.0,Fa,NA,COD,83000
45,RM,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,AsbShng,AsbShng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,592.0,TA,933,1173,2,TA,7,NA,Detchd,1920.0,Unf,1.0,240.0,TA,MnPrv,WD ,113000
20,RL,IR1,Lvl,Inside,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,Rec,Unf,1215.0,TA,1215,1215,1,TA,6,NA,Attchd,1958.0,Unf,1.0,297.0,TA,NA,WD ,155000
20,RL,IR1,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,912.0,Gd,912,912,1,Gd,5,NA,Detchd,1962.0,Unf,1.0,288.0,TA,GdPrv,WD ,142000
45,RM,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,TA,No,Unf,Unf,884.0,Gd,904,904,1,TA,4,NA,Detchd,1926.0,Unf,1.0,180.0,TA,NA,WD ,119000
50,RL,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,983.0,Ex,983,1750,2,TA,7,NA,Attchd,1989.0,Unf,1.0,423.0,TA,NA,WD ,160000
60,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,Unf,839.0,Ex,864,1593,2,TA,8,TA,Attchd,2004.0,Fin,2.0,398.0,TA,NA,WD ,193000
60,RL,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1105.0,Ex,1105,2202,2,Gd,9,TA,Attchd,1992.0,RFn,2.0,517.0,TA,NA,WD ,263000
20,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1310.0,Ex,1310,1310,2,Gd,6,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,NA,New,164990
20,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,948.0,Ex,948,948,1,TA,5,TA,Detchd,1956.0,Unf,1.0,280.0,TA,NA,WD ,119000
20,FV,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1372.0,Ex,1448,1448,2,Gd,6,Gd,Attchd,2006.0,RFn,2.0,692.0,TA,NA,WD ,238500
120,FV,IR1,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1511.0,Ex,1565,1565,2,Gd,5,NA,Attchd,2006.0,Fin,2.0,476.0,TA,NA,New,193800
120,RM,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,1040.0,TA,1060,1060,1,TA,6,TA,Attchd,1976.0,Unf,2.0,572.0,TA,NA,WD ,129900
20,RL,IR2,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,990.0,Ex,990,990,1,TA,5,NA,Detchd,1996.0,Unf,2.0,672.0,TA,NA,WD ,145000
20,RL,IR2,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1753.0,Ex,1787,1787,2,Gd,7,TA,Attchd,2001.0,RFn,3.0,748.0,TA,NA,WD ,275000
90,RL,Reg,Lvl,Corner,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,BrkFace,Stone,None,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,Fa,1040,1040,2,TA,6,NA,Detchd,1950.0,Unf,2.0,400.0,TA,NA,WD ,81400
20,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,6,1954,1954,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1089.0,TA,1089,1089,1,TA,5,Gd,Detchd,1954.0,RFn,1.0,252.0,TA,MnPrv,WD ,125000
30,RM,Reg,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,6,1920,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,861.0,TA,861,861,1,TA,5,NA,Detchd,1920.0,Unf,2.0,288.0,TA,NA,Oth,80000
30,RL,Reg,Bnk,Inside,SWISU,Artery,1Fam,1Story,5,6,1924,1999,Gable,MetalSd,VinylSd,BrkFace,TA,TA,BrkTil,TA,TA,Mn,Rec,Unf,1107.0,Fa,1296,1296,2,Fa,5,Gd,Detchd,1979.0,Unf,1.0,260.0,TA,MnPrv,WD ,104000
20,RL,IR1,Lvl,Inside,NoRidge,Norm,1Fam,1Story,7,5,1996,1996,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1720.0,Ex,1720,1720,2,Gd,7,TA,Attchd,1996.0,Fin,2.0,527.0,TA,NA,WD ,260400
60,RL,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,7,1981,2003,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,725.0,Ex,725,1479,2,Gd,6,TA,Attchd,1981.0,RFn,2.0,484.0,TA,NA,WD ,176000
60,RL,Reg,Lvl,FR2,NoRidge,Norm,1Fam,2Story,9,5,2000,2000,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,Unf,Unf,1519.0,Ex,1533,2172,2,Ex,8,TA,BuiltIn,2000.0,RFn,3.0,687.0,TA,NA,WD ,291000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,972.0,Ex,972,972,1,TA,5,Gd,Detchd,1948.0,Unf,1.0,240.0,TA,NA,WD ,132000
60,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,728.0,Ex,728,1456,2,Gd,8,NA,Attchd,2005.0,Fin,2.0,400.0,TA,NA,WD ,176000
20,RL,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,LwQ,1048.0,Fa,1728,1728,2,TA,7,Gd,Detchd,1956.0,Unf,2.0,576.0,TA,NA,WD ,177625
50,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,784.0,Gd,949,1221,1,TA,7,NA,Attchd,1965.0,Unf,1.0,392.0,TA,NA,WD ,104900
60,RL,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,842.0,Ex,856,1749,2,Gd,7,NA,Attchd,1999.0,RFn,2.0,515.0,TA,NA,WD ,196000
120,RL,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1577.0,Ex,1577,1577,2,Ex,6,Gd,Attchd,2005.0,RFn,2.0,564.0,TA,NA,WD ,280000
80,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,1995,1996,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,384.0,Gd,804,1474,2,TA,7,TA,BuiltIn,1995.0,Fin,2.0,400.0,TA,NA,WD ,168500
60,RL,IR2,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1995,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,781.0,Gd,781,1671,2,TA,7,TA,Attchd,1995.0,Fin,2.0,423.0,TA,NA,WD ,170000
50,RM,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Rec,LwQ,989.0,TA,1245,2009,2,TA,7,Gd,Detchd,1939.0,Unf,2.0,400.0,TA,MnPrv,WD ,150000
20,RL,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,6,1996,1996,Gable,VinylSd,VinylSd,None,TA,Gd,PConc,Gd,TA,No,Unf,Unf,1100.0,Ex,1100,1100,1,TA,5,NA,Attchd,1996.0,RFn,2.0,462.0,TA,NA,WD ,145000
90,RL,Reg,Lvl,Inside,Mitchel,Norm,Duplex,1Story,5,5,1976,1976,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1728.0,TA,1728,1728,2,TA,8,NA,Detchd,1976.0,Unf,2.0,560.0,TA,NA,WD ,188000
60,RL,IR1,HLS,Inside,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Unf,916.0,Gd,916,1600,2,TA,7,TA,Attchd,1997.0,Fin,2.0,460.0,TA,NA,WD ,169000
20,RL,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,2006,2007,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1125.0,Gd,1125,1125,1,TA,5,NA,Attchd,2007.0,Unf,2.0,430.0,TA,NA,New,155000
120,FV,IR2,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1391.0,Ex,1391,1391,2,Gd,5,NA,Attchd,2004.0,RFn,2.0,530.0,TA,NA,WD ,196000
60,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,854.0,Ex,864,1995,2,Gd,8,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,NA,WD ,219500
60,RL,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,728.0,Ex,728,1456,2,Gd,8,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,NA,New,170440
60,RL,IR1,Bnk,Corner,Edwards,Norm,1Fam,2Story,6,6,1977,1977,Hip,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,690.0,TA,698,1426,1,TA,6,NA,Attchd,1977.0,Fin,2.0,440.0,TA,MnPrv,WD ,159500
20,RL,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,6,1970,1970,Hip,Plywood,Plywood,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,1304.0,Gd,1682,1682,2,TA,7,Gd,Attchd,1970.0,Unf,2.0,530.0,TA,MnPrv,WD ,174000
20,RL,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,5,1970,1970,Flat,Plywood,Plywood,None,TA,Gd,CBlock,TA,Gd,Gd,GLQ,Unf,1277.0,TA,1277,1277,1,TA,5,Po,Attchd,1970.0,Unf,2.0,526.0,TA,GdWo,WD ,167000
160,RL,Reg,Lvl,FR2,NPkVill,Norm,Twnhs,2Story,6,6,1976,1976,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,855.0,TA,855,1456,2,TA,7,TA,Attchd,1976.0,Unf,2.0,440.0,TA,NA,WD ,148500
90,RL,Reg,Lvl,Inside,SawyerW,Feedr,Duplex,2Story,5,5,1979,1979,Gable,HdBoard,HdBoard,None,TA,TA,Slab,NA,NA,NA,NA,NA,0.0,TA,1114,2228,2,TA,8,NA,Detchd,1979.0,Unf,2.0,720.0,TA,NA,WD ,147983
160,RL,Reg,Lvl,Corner,SawyerW,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,626.0,TA,626,1217,1,TA,6,TA,Attchd,1980.0,RFn,1.0,288.0,TA,NA,WD ,120000
20,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,1090.0,Gd,1090,1090,1,TA,5,NA,Attchd,2005.0,Fin,2.0,450.0,TA,NA,WD ,157000
50,RL,Reg,Lvl,Inside,Edwards,Artery,1Fam,1.5Fin,5,3,1948,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,Fa,Mn,Unf,Unf,810.0,Fa,1002,1456,1,TA,7,TA,Detchd,1954.0,Unf,1.0,280.0,TA,NA,WD ,91500
30,RL,Reg,Lvl,Inside,Edwards,Feedr,1Fam,1Story,5,7,1910,1950,Gable,MetalSd,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,Unf,Unf,796.0,Gd,796,796,1,TA,4,NA,NA,1978.7077955601446,NA,0.0,0.0,NA,MnPrv,WD ,85000
20,RL,Reg,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,1214.0,Ex,1214,1214,1,TA,6,NA,Detchd,1965.0,Unf,2.0,461.0,Fa,GdPrv,WD ,140000
20,RL,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,955.0,Ex,955,955,1,TA,6,NA,Attchd,1966.0,Unf,1.0,386.0,TA,MnPrv,WD ,127000
60,FV,IR1,Lvl,Inside,Somerst,Norm,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Rec,Unf,864.0,Ex,864,1728,2,Gd,7,NA,Attchd,2003.0,RFn,2.0,673.0,TA,NA,WD ,207500
60,RL,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1994,1995,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,702.0,Gd,702,1481,2,TA,6,TA,Attchd,1994.0,Fin,2.0,343.0,TA,NA,WD ,174000
60,RL,Reg,Lvl,Corner,NAmes,Artery,1Fam,2Story,7,7,1948,1999,Gable,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,699.0,Ex,801,1527,1,TA,6,Gd,Attchd,1948.0,Unf,2.0,410.0,TA,GdWo,WD ,152500
60,RL,IR1,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,798.0,Ex,798,1640,2,Gd,6,NA,Attchd,2003.0,RFn,2.0,595.0,TA,NA,WD ,183000
50,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,1080.0,TA,1080,1480,1,TA,7,Gd,Attchd,1951.0,Unf,1.0,253.0,TA,NA,WD ,136500
20,RL,IR1,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1952,1952,Gable,Wd Sdng,Wd Sdng,None,TA,TA,PConc,Ex,Gd,Mn,LwQ,ALQ,980.0,Fa,1148,1148,1,TA,6,NA,Detchd,1952.0,Unf,1.0,308.0,TA,NA,WD ,123500
80,RL,Reg,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,6,1976,1976,Gable,HdBoard,Plywood,None,TA,Fa,CBlock,TA,TA,Av,GLQ,Unf,960.0,TA,1044,1044,1,TA,7,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,NA,WD ,133500
60,RL,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1008.0,Ex,1008,2283,2,Gd,9,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,NA,WD ,270000
50,RL,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,5,1950,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Rec,Unf,795.0,Gd,765,1133,1,TA,5,NA,Detchd,1989.0,Unf,2.0,900.0,TA,NA,COD,128500
120,RL,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1398.0,Gd,1398,1398,2,Gd,5,NA,Attchd,1990.0,RFn,2.0,542.0,TA,MnPrv,WD ,172000
85,RL,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,SFoyer,5,7,1971,1972,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,Rec,782.0,Ex,810,810,1,TA,4,NA,Detchd,1973.0,Unf,2.0,576.0,TA,MnPrv,WD ,130000
120,RL,IR1,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1306.0,Ex,1306,1306,2,Gd,5,Gd,Attchd,2005.0,RFn,2.0,624.0,TA,NA,WD ,196000
45,RM,Reg,Lvl,Inside,IDOTRR,RRAe,1Fam,1.5Unf,5,6,1941,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,720.0,Po,803,803,1,TA,5,NA,Detchd,1941.0,Unf,2.0,360.0,TA,NA,WD ,87000
50,RM,Reg,HLS,Inside,BrkSide,RRNn,1Fam,1.5Fin,5,6,1950,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,910.0,TA,910,1435,1,TA,6,NA,Detchd,1950.0,Unf,1.0,308.0,TA,NA,WD ,128250
20,RL,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,6,1978,1988,Gable,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,No,ALQ,Rec,1542.0,TA,2073,2073,2,TA,7,TA,Attchd,1978.0,Unf,2.0,500.0,TA,MnPrv,WD ,210000
50,RL,IR1,HLS,Corner,Crawfor,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,854.0,TA,1096,1991,1,TA,7,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,NA,WD ,220000
20,RL,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1067.0,TA,1067,1067,2,Gd,4,NA,Attchd,1996.0,Unf,2.0,436.0,TA,NA,WD ,128000
50,RM,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,Stucco,Stucco,None,TA,TA,BrkTil,TA,Fa,No,BLQ,Unf,680.0,Ex,680,1174,1,Gd,6,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,MnPrv,WD ,135000
20,RL,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,4,5,1991,1991,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1680.0,Gd,1689,1689,2,TA,6,TA,Attchd,1991.0,Unf,2.0,432.0,TA,NA,WD ,228500
50,RM,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,608.0,TA,608,1132,1,TA,5,NA,Detchd,1939.0,Unf,1.0,240.0,TA,MnPrv,WD ,134000
60,RL,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1173.0,Ex,1215,2232,2,Gd,8,TA,Attchd,1993.0,RFn,2.0,623.0,TA,NA,WD ,263550
20,RL,IR1,Lvl,Corner,NWAmes,Norm,1Fam,1Story,6,7,1981,1981,Gable,MetalSd,MetalSd,BrkFace,Gd,Gd,CBlock,Gd,TA,No,BLQ,Unf,1440.0,Ex,1440,1440,2,Gd,7,TA,Attchd,1981.0,Fin,2.0,467.0,TA,NA,WD ,182900
20,RL,Reg,Lvl,FR2,Mitchel,Feedr,1Fam,1Story,5,5,2007,2008,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1092.0,Ex,1092,1092,1,TA,5,NA,NA,1978.7077955601446,NA,0.0,0.0,NA,NA,WD ,146000
30,RM,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,1948,1973,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1559.0,Gd,1559,1559,1,TA,5,NA,Detchd,1948.0,Unf,2.0,812.0,TA,GdWo,COD,153500
20,RL,Reg,Lvl,FR3,NridgHt,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1980.0,Ex,1980,1980,2,Ex,8,Gd,Attchd,2004.0,Fin,3.0,770.0,TA,NA,WD ,315000
60,RL,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1470.0,Gd,1470,2630,2,Gd,8,TA,Attchd,1998.0,Fin,3.0,696.0,TA,NA,WD ,315000
